candidate,model_type,architecture,elo_k,elo_hfa,trend_half_life_days,feature_set,n_features,logistic_c,prequential_games,prequential_log_loss,prequential_brier,prequential_auc,prequential_accuracy
k30_hfa65_hl45|core_schedule|C3.0,direct_logistic,k30_hfa65_hl45,30.0,65.0,45.0,core_schedule,5,3.0,399,0.648059529239826,0.22827545677832908,0.6692257349979862,0.6265664160401002
k30_hfa50_hl20|core_schedule|C3.0,direct_logistic,k30_hfa50_hl20,30.0,50.0,20.0,core_schedule,5,3.0,399,0.6480928973318855,0.22827531989381256,0.6682440596053161,0.6190476190476191
k30_hfa80_hl45|core_schedule|C3.0,direct_logistic,k30_hfa80_hl45,30.0,80.0,45.0,core_schedule,5,3.0,399,0.6481273922188986,0.22830885222217387,0.6693012484897302,0.6340852130325815
k30_hfa50_hl45|core_schedule|C10.0,direct_logistic,k30_hfa50_hl45,30.0,50.0,45.0,core_schedule,5,10.0,399,0.6481463036731236,0.22831405606869212,0.6694019331453887,0.6290726817042607
k30_hfa65_hl20|core_schedule|C3.0,direct_logistic,k30_hfa65_hl20,30.0,65.0,20.0,core_schedule,5,3.0,399,0.6481718703415774,0.22831597181726027,0.668848167539267,0.6190476190476191
k20_hfa80_hl20|elo|C0.01,direct_logistic,k20_hfa80_hl20,20.0,80.0,,elo,1,0.01,399,0.6482232250360294,0.22823905068946748,0.6832712444623439,0.6365914786967418
k30_hfa80_hl20|core_schedule|C3.0,direct_logistic,k30_hfa80_hl20,30.0,80.0,20.0,core_schedule,5,3.0,399,0.6482278110100506,0.22834391428058812,0.6691250503423278,0.6240601503759399
k30_hfa65_hl45|core_schedule|C10.0,direct_logistic,k30_hfa65_hl45,30.0,65.0,45.0,core_schedule,5,10.0,399,0.6482377942592672,0.22836030149599776,0.669049536850584,0.6290726817042607
k30_hfa50_hl20|core_schedule|C10.0,direct_logistic,k30_hfa50_hl20,30.0,50.0,20.0,core_schedule,5,10.0,399,0.6482644929441522,0.2283567185424055,0.6679671768022554,0.6190476190476191
k30_hfa80_hl45|core_schedule|C10.0,direct_logistic,k30_hfa80_hl45,30.0,80.0,45.0,core_schedule,5,10.0,399,0.6483079691006298,0.228394660492641,0.6692005638340717,0.6340852130325815
k30_hfa80_hl20|elo|C0.1,direct_logistic,k30_hfa80_hl20,30.0,80.0,,elo,1,0.1,399,0.6483254965748697,0.22852525127743872,0.6675392670157068,0.6240601503759399
k30_hfa65_hl20|core_schedule|C10.0,direct_logistic,k30_hfa65_hl20,30.0,65.0,20.0,core_schedule,5,10.0,399,0.64834728743042,0.22839906669536317,0.6684706000805476,0.6240601503759399
k30_hfa65_hl20|elo|C0.1,direct_logistic,k30_hfa65_hl20,30.0,65.0,,elo,1,0.1,399,0.6483721909561101,0.2285484676393802,0.6670106725734999,0.6265664160401002
k20_hfa65_hl20|elo|C0.01,direct_logistic,k20_hfa65_hl20,20.0,65.0,,elo,1,0.01,399,0.648393376016174,0.2283188670913451,0.6826923076923077,0.6340852130325815
k30_hfa80_hl20|core_schedule|C10.0,direct_logistic,k30_hfa80_hl20,30.0,80.0,20.0,core_schedule,5,10.0,399,0.6484062540119283,0.22842833609828053,0.66864679822795,0.6190476190476191
k30_hfa50_hl20|elo|C0.1,direct_logistic,k30_hfa50_hl20,30.0,50.0,,elo,1,0.1,399,0.648415736835448,0.22856837286606418,0.6668848167539267,0.6240601503759399
k30_hfa80_hl20|elo|C0.3,direct_logistic,k30_hfa80_hl20,30.0,80.0,,elo,1,0.3,399,0.6485202922600305,0.22859017515789865,0.6672120418848168,0.6215538847117794
k20_hfa50_hl20|elo|C0.01,direct_logistic,k20_hfa50_hl20,20.0,50.0,,elo,1,0.01,399,0.6485567607376752,0.2283948175895481,0.6821637132501007,0.6340852130325815
k30_hfa65_hl20|elo|C0.3,direct_logistic,k30_hfa65_hl20,30.0,65.0,,elo,1,0.3,399,0.6485616113742093,0.22861186822433968,0.6671365283930729,0.6240601503759399
k30_hfa50_hl20|elo|C0.3,direct_logistic,k30_hfa50_hl20,30.0,50.0,,elo,1,0.3,399,0.6486004914097132,0.2286303702263981,0.6669099879178414,0.6215538847117794
k30_hfa80_hl20|elo|C1.0,direct_logistic,k30_hfa80_hl20,30.0,80.0,,elo,1,1.0,399,0.6486534249031043,0.2286370041150648,0.6672120418848169,0.6215538847117794
k30_hfa65_hl20|elo|C1.0,direct_logistic,k30_hfa65_hl20,30.0,65.0,,elo,1,1.0,399,0.6486923997658666,0.22865805189654828,0.6670358437374144,0.6190476190476191
k30_hfa80_hl20|elo|C3.0,direct_logistic,k30_hfa80_hl20,30.0,80.0,,elo,1,3.0,399,0.6486988279113722,0.22865306428543122,0.6672875553765607,0.6190476190476191
k30_hfa80_hl20|elo|C10.0,direct_logistic,k30_hfa80_hl20,30.0,80.0,,elo,1,10.0,399,0.648715541199277,0.22865898247049074,0.667262384212646,0.6190476190476191
k30_hfa50_hl20|elo|C1.0,direct_logistic,k30_hfa50_hl20,30.0,50.0,,elo,1,1.0,399,0.6487292120692211,0.22867595565043025,0.6670106725734999,0.6190476190476191
k30_hfa65_hl20|elo|C3.0,direct_logistic,k30_hfa65_hl20,30.0,65.0,,elo,1,3.0,399,0.6487370797359663,0.22867391519161542,0.6671616995569876,0.6190476190476191
k30_hfa65_hl20|elo|C10.0,direct_logistic,k30_hfa65_hl20,30.0,65.0,,elo,1,10.0,399,0.6487535339695357,0.2286797630836999,0.6672120418848168,0.6190476190476191
k30_hfa50_hl20|elo|C3.0,direct_logistic,k30_hfa50_hl20,30.0,50.0,,elo,1,3.0,399,0.64877325070663,0.22869163595430891,0.6670358437374144,0.6190476190476191
k30_hfa50_hl20|elo|C10.0,direct_logistic,k30_hfa50_hl20,30.0,50.0,,elo,1,10.0,399,0.6487894748154973,0.22869741847215283,0.6669855014095851,0.6190476190476191
k30_hfa80_hl20|elo|C0.03,direct_logistic,k30_hfa80_hl20,30.0,80.0,,elo,1,0.03,399,0.6489437861255825,0.22880620666513649,0.6675140958517921,0.6265664160401002
k30_hfa65_hl20|elo|C0.03,direct_logistic,k30_hfa65_hl20,30.0,65.0,,elo,1,0.03,399,0.64900015600445,0.22883235742286331,0.6672372130487314,0.631578947368421
k30_hfa50_hl20|elo|C0.03,direct_logistic,k30_hfa50_hl20,30.0,50.0,,elo,1,0.03,399,0.6490516748318573,0.22885492825942996,0.6669351590817559,0.631578947368421
k30_hfa80_hl20|elo|C0.01,direct_logistic,k30_hfa80_hl20,30.0,80.0,,elo,1,0.01,399,0.6538731053241587,0.23099170142411385,0.6679420056383408,0.6165413533834586
k30_hfa65_hl20|elo|C0.01,direct_logistic,k30_hfa65_hl20,30.0,65.0,,elo,1,0.01,399,0.6539318737646623,0.23101857253080105,0.667262384212646,0.6165413533834586
k30_hfa50_hl20|elo|C0.01,direct_logistic,k30_hfa50_hl20,30.0,50.0,,elo,1,0.01,399,0.6539842956005002,0.23104181349639832,0.6670106725734998,0.6140350877192983
